Container Number,Container Type,Project,Record ID,Collection Date,Notes
5047,deli cup,C,STA_COL_WM_D_NOCC,6/13/23,
5048,deli cup,C,STA_COL_WM_D_NOCC,6/13/23,
5055,deli cup,C,STA_COL_WM_D_NOCC,6/13/23,
5061,deli cup,C,STA_COL_WM_N_CC,6/13/23,
5063,deli cup,C,STA_COL_WM_N_CC,6/13/23,
5064,deli cup,C,STA_COL_WM_N_CC,6/13/23,
5050,deli cup,C,STA_COL_WM_N_NOCC,6/13/23,
5052,deli cup,C,STA_COL_WM_N_NOCC,6/13/23,
5054,deli cup,C,STA_COL_WM_N_NOCC,6/13/23,
5056,deli cup,C,STA_COL_WM_U_CC,6/13/23,no seeds 
5057,deli cup,C,STA_COL_WM_U_CC,6/13/23,no seeds
5058,deli cup,C,STA_COL_WM_U_CC,6/13/23,no seeds
5049,deli cup,C,STA_COL_WM_U_NOCC,6/13/23,
5051,deli cup,C,STA_COL_WM_U_NOCC,6/13/23,
5053,deli cup,C,STA_COL_WM_U_NOCC,6/13/23,
4668,large deli cup,C,STA_HEM_1_FS_CC,5/31/23,
4807,large deli cup,C,STA_HEM_1_FS_CC,5/31/23,
4669,large deli cup,C,STA_HEM_1_FS_NOCC,5/31/23,
4805,large deli cup,C,STA_HEM_1_FS_NOCC,5/31/23,
4663,deli cup,C,STA_HEM_1_WM_CC,5/31/23,
4664,deli cup,C,STA_HEM_1_WM_CC,5/31/23,
4666,deli cup,C,STA_HEM_1_WM_CC,5/31/23,
4662,deli cup,C,STA_HEM_1_WM_NOCC,5/31/23,
4665,deli cup,C,STA_HEM_1_WM_NOCC,5/31/23,
4667,deli cup,C,STA_HEM_1_WM_NOCC,5/31/23,
4803,large deli cup,C,STA_HEM_2_FS_CC,5/31/23,
4806,large deli cup,C,STA_HEM_2_FS_CC,5/31/23,
4804,large deli cup,C,STA_HEM_2_FS_NOCC,5/31/23,
4808,large deli cup,C,STA_HEM_2_FS_NOCC,5/31/23,
4670,deli cup,C,STA_HEM_2_WM_CC,5/31/23,
4672,deli cup,C,STA_HEM_2_WM_CC,5/31/23,
4675,deli cup,C,STA_HEM_2_WM_CC,5/31/23,
4671,deli cup,C,STA_HEM_2_WM_NOCC,5/31/23,
4673,deli cup,C,STA_HEM_2_WM_NOCC,5/31/23,
4674,deli cup,C,STA_HEM_2_WM_NOCC,5/31/23,
4810,large deli cup,C,STA_SWE_FS_D_CC,5/26/23,Row next to trap forgot to skip a row
4820,large deli cup,C,STA_SWE_FS_D_CC,5/26/23,
4814,large deli cup,C,STA_SWE_FS_D_NOCC,5/26/23,
4815,large deli cup,C,STA_SWE_FS_D_NOCC,5/26/23,
4809,large deli cup,C,STA_SWE_FS_N_CC,5/26/23,
4818,large deli cup,C,STA_SWE_FS_N_CC,5/26/23,
4812,large deli cup,C,STA_SWE_FS_N_NOCC,5/26/23,
4819,large deli cup,C,STA_SWE_FS_N_NOCC,5/26/23,
4811,large deli cup,C,STA_SWE_FS_U_CC,5/26/23,Row next to trap forgot to skip a row
4817,large deli cup,C,STA_SWE_FS_U_CC,5/26/23,Skipped a row
4813,large deli cup,C,STA_SWE_FS_U_NOCC,5/26/23,WM traps btw rows 3+4 not 2+3. Sampled row 4 next to WM trap
4816,large deli cup,C,STA_SWE_FS_U_NOCC,5/26/23,
4690,deli cup,C,STA_SWE_WM_D_CC,5/26/23,
4692,deli cup,C,STA_SWE_WM_D_CC,5/26/23,
4694,deli cup,C,STA_SWE_WM_D_CC,5/26/23,
4684,deli cup,C,STA_SWE_WM_D_NOCC,5/26/23,
4689,deli cup,C,STA_SWE_WM_D_NOCC,5/26/23,
4691,deli cup,C,STA_SWE_WM_N_CC,5/26/23,
4693,deli cup,C,STA_SWE_WM_N_CC,5/26/23,
4695,deli cup,C,STA_SWE_WM_N_CC,5/26/23,
4681,deli cup,C,STA_SWE_WM_N_NOCC,5/26/23,
4682,deli cup,C,STA_SWE_WM_N_NOCC,5/26/23,
4683,deli cup,C,STA_SWE_WM_N_NOCC,5/26/23,
4685,deli cup,C,STA_SWE_WM_N_NOCC,5/26/23,
4696,deli cup,C,STA_SWE_WM_U_CC,5/26/23,
4697,deli cup,C,STA_SWE_WM_U_CC,5/26/23,
4698,deli cup,C,STA_SWE_WM_U_CC,5/26/23,
4686,deli cup,C,STA_SWE_WM_U_NOCC,5/26/23,
4687,deli cup,C,STA_SWE_WM_U_NOCC,5/26/23,
4688,deli cup,C,STA_SWE_WM_U_NOCC,5/26/23,
5065,large deli cup,C,STA_WIL_FS_D_CC,6/13/23,
5067,large deli cup,C,STA_WIL_FS_D_CC,6/13/23,
5069,large deli cup,C,STA_WIL_FS_D_NOCC,6/13/23,
5072,large deli cup,C,STA_WIL_FS_D_NOCC,6/13/23,
5075,large deli cup,C,STA_WIL_FS_N_CC,6/13/23,
5076,large deli cup,C,STA_WIL_FS_N_CC,6/13/23,
5066,large deli cup,C,STA_WIL_FS_N_NOCC,6/13/23,
5074,large deli cup,C,STA_WIL_FS_N_NOCC,6/13/23,
5068,large deli cup,C,STA_WIL_FS_U_CC,6/13/23,
5071,large deli cup,C,STA_WIL_FS_U_CC,6/13/23,
5070,large deli cup,C,STA_WIL_FS_U_NOCC,6/13/23,
5073,large deli cup,C,STA_WIL_FS_U_NOCC,6/13/23,
5086,deli cup,C,STA_WIL_WM_D_CC,6/13/23,
5092,deli cup,C,STA_WIL_WM_D_CC,6/13/23,
5093,deli cup,C,STA_WIL_WM_D_CC,6/13/23,
5078,deli cup,C,STA_WIL_WM_D_NOCC,6/13/23,
5083,deli cup,C,STA_WIL_WM_D_NOCC,6/13/23,
5085,deli cup,C,STA_WIL_WM_D_NOCC,6/13/23,
5088,deli cup,C,STA_WIL_WM_N_CC,6/13/23,
5091,deli cup,C,STA_WIL_WM_N_CC,6/13/23,
5094,deli cup,C,STA_WIL_WM_N_CC,6/13/23,
5077,deli cup,C,STA_WIL_WM_N_NOCC,6/13/23,
5082,deli cup,C,STA_WIL_WM_N_NOCC,6/13/23,
5084,deli cup,C,STA_WIL_WM_N_NOCC,6/13/23,
5087,deli cup,C,STA_WIL_WM_U_CC,6/13/23,
5089,deli cup,C,STA_WIL_WM_U_CC,6/13/23,
5090,deli cup,C,STA_WIL_WM_U_CC,6/13/23,
5079,deli cup,C,STA_WIL_WM_U_NOCC,6/13/23,
5080,deli cup,C,STA_WIL_WM_U_NOCC,6/13/23,
5081,deli cup,C,STA_WIL_WM_U_NOCC,6/13/23,
3136,deli cup,I,B3_a1,4/25/23,
3612,deli cup,I,B3_a1,5/9/23,
4145,deli cup,I,B3_A1,5/23/23,
3109,deli cup,I,B3_a2,4/25/23,
3609,deli cup,I,B3_a2,5/9/23,
4160,deli cup,I,B3_A2,5/23/23,
3117,deli cup,I,B3_a3,4/25/23,
3601,deli cup,I,B3_a3,5/9/23,
4162,deli cup,I,B3_A3,5/23/23,
4163,deli cup,I,B3_A3,5/23/23,
3126,deli cup,I,B3_a4,4/25/23,
3618,deli cup,I,B3_a4,5/9/23,
4154,deli cup,I,B3_A4,5/23/23,
3120,deli cup,I,B3_a5,4/25/23,
3625,deli cup,I,B3_a5,5/9/23,
4152,deli cup,I,B3_A5,5/23/23,
3114,deli cup,I,B3_b1,4/25/23,
3622,deli cup,I,B3_b1,5/9/23,
4128,deli cup,I,B3_B1,5/23/23,
3094,deli cup,I,B3_b2,4/25/23,
3602,deli cup,I,B3_b2,5/9/23,
4165,deli cup,I,B3_B2,5/23/23,
3101,deli cup,I,B3_b3,4/25/23,
3610,deli cup,I,B3_b3,5/9/23,
3135,deli cup,I,B3_b4,4/25/23,
3623,deli cup,I,B3_b4,5/9/23,
4159,deli cup,I,B3_B4,5/23/23,
3116,deli cup,I,B3_b5,4/25/23,
3621,deli cup,I,B3_b5,5/9/23,
4155,deli cup,I,B3_B5,5/23/23,
3142,deli cup,I,B3_c1,4/25/23,
3613,deli cup,I,B3_c1,5/9/23,
4140,deli cup,I,B3_C1,5/23/23,
3138,deli cup,I,B3_c2,4/25/23,
3620,deli cup,I,B3_c2,5/9/23,
4151,deli cup,I,B3_C2,5/23/23,
3118,deli cup,I,B3_c3,4/25/23,
3607,deli cup,I,B3_c3,5/9/23,
4142,deli cup,I,B3_C3,5/23/23,
3121,deli cup,I,B3_c4,4/25/23,
3604,deli cup,I,B3_c4,5/9/23,
4164,deli cup,I,B3_C4,5/23/23,
3130,deli cup,I,B3_c5,4/25/23,
3624,deli cup,I,B3_c5,5/9/23,
4143,deli cup,I,B3_C5,5/23/23,
3124,deli cup,I,B3_d1,4/25/23,
3616,deli cup,I,B3_d1,5/9/23,
4153,deli cup,I,B3_D1,5/23/23,
3131,deli cup,I,B3_d2,4/25/23,
3603,deli cup,I,B3_d2,5/9/23,
4161,deli cup,I,B3_D2,5/23/23,
3106,deli cup,I,B3_d3,4/25/23,
3619,deli cup,I,B3_d3,5/9/23,
4136,deli cup,I,B3_D3,5/23/23,
3133,deli cup,I,B3_d4,4/25/23,
3605,deli cup,I,B3_d4,5/9/23,
4144,deli cup,I,B3_D4,5/23/23,
3097,deli cup,I,B3_d5,4/25/23,
3617,deli cup,I,B3_d5,5/9/23,
4127,deli cup,I,B3_D5,5/23/23,
3113,deli cup,I,B3_m1,4/25/23,
3611,deli cup,I,B3_m1,5/9/23,
3095,deli cup,I,B3_m2,4/25/23,
3608,deli cup,I,B3_m2,5/9/23,
4139,deli cup,I,B3_M2,5/23/23,
3115,deli cup,I,B3_m3,4/25/23,
3606,deli cup,I,B3_M3,5/9/23,
4130,deli cup,I,B3_M3,5/23/23,
3112,deli cup,I,B3_m4,4/25/23,
3615,deli cup,I,B3_m4,5/9/23,
4147,deli cup,I,B3_M4,5/23/23,
3132,deli cup,I,B3_m5,4/25/23,
3614,deli cup,I,B3_m5,5/9/23,
4148,deli cup,I,B3_M5,5/23/23,
3099,deli cup,I,D2_9,4/25/23,
3592,deli cup,I,D2_a 10,5/9/23,
3127,deli cup,I,D2_a10,4/25/23,
4120,deli cup,I,D2_A10,5/23/23,
3122,deli cup,I,D2_a6,4/25/23,
3598,deli cup,I,D2_a6,5/9/23,
4166,deli cup,I,D2_A6,5/23/23,
3096,deli cup,I,D2_a7,4/25/23,
3587,deli cup,I,D2_a7,5/9/23,
4157,deli cup,I,D2_A7,5/23/23,
3100,deli cup,I,D2_a8,4/25/23,
3579,deli cup,I,D2_a8,5/9/23,
4126,deli cup,I,D2_A8,5/23/23,
3108,deli cup,I,D2_a9,4/25/23,
3580,deli cup,I,D2_a9,5/9/23,no seeds. trap lost to tractor. new one planted
4123,deli cup,I,D2_A9,5/23/23,
3129,deli cup,I,D2_b10,4/25/23,
3593,deli cup,I,D2_b10,5/9/23,
4122,deli cup,I,D2_B10,5/23/23,
3119,deli cup,I,D2_b6,4/25/23,
3597,deli cup,I,D2_b6,5/9/23,
4141,deli cup,I,D2_B6,5/23/23,
4149,deli cup,I,D2_B6,5/23/23,
3098,deli cup,I,D2_b7,4/25/23,
3591,deli cup,I,D2_b7,5/9/23,
4124,deli cup,I,D2_B7,5/23/23,
3123,deli cup,I,D2_b8,4/25/23,
3583,deli cup,I,D2_b8,5/9/23,
4133,deli cup,I,D2_B8,5/23/23,
3104,deli cup,I,D2_b9,4/25/23,
3599,deli cup,I,D2_b9,5/9/23,
4118,deli cup,I,D2_B9,5/23/23,
3093,deli cup,I,D2_c10,4/25/23,
3578,deli cup,I,D2_c10,5/9/23,
4137,deli cup,I,D2_C10,5/23/23,
3140,deli cup,I,D2_c6,4/25/23,
3582,deli cup,I,D2_c6,5/9/23,
4156,deli cup,I,D2_C6,5/23/23,
3105,deli cup,I,D2_c7,4/25/23,
3585,deli cup,I,D2_c7,5/9/23,
4134,deli cup,I,D2_C7,5/23/23,
3102,deli cup,I,D2_c8,4/25/23,
3594,deli cup,I,D2_c8,5/9/23,
4158,deli cup,I,D2_C8,5/23/23,no seeds found in trap
3103,deli cup,I,D2_c9,4/25/23,
3588,deli cup,I,D2_c9,5/9/23,
4125,deli cup,I,D2_C9,5/23/23,
3107,deli cup,I,D2_d10,4/25/23,
3596,deli cup,I,D2_d10,5/9/23,
4129,deli cup,I,D2_D10,5/23/23,
3111,deli cup,I,D2_d6,4/25/23,
3586,deli cup,I,D2_d6,5/9/23,
3139,deli cup,I,D2_d7,4/25/23,
3576,deli cup,I,D2_d7,5/9/23,no seeds. trap lost to tractor. new one planted
4138,deli cup,I,D2_D7,5/23/23,
3134,deli cup,I,D2_d8,4/25/23,
3577,deli cup,I,D2_d8,5/9/23,no seeds. trap lost to tractor. new one planted
4119,deli cup,I,D2_D8,5/23/23,
3595,deli cup,I,D2_d9,5/9/23,
4121,deli cup,I,D2_D9,5/23/23,
3128,deli cup,I,D2_m10,4/25/23,
3600,deli cup,I,D2_m10,5/9/23,
4135,deli cup,I,D2_M10,5/23/23,
3137,deli cup,I,D2_m6,4/25/23,
3581,deli cup,I,D2_m6,5/9/23,
4150,deli cup,I,D2_M6,5/23/23,
3141,deli cup,I,D2_m7,4/25/23,
3590,deli cup,I,D2_m7,5/9/23,
4117,deli cup,I,D2_M7,5/23/23,
3125,deli cup,I,D2_m8,4/25/23,
3589,deli cup,I,D2_m8,5/9/23,
4146,deli cup,I,D2_M8,5/23/23,
3110,deli cup,I,D2_m9,4/25/23,
3584,deli cup,I,D2_m9,5/9/23,
4132,deli cup,I,D2_M9,5/23/23,
4131,deli cup,I,M3_M1,5/23/23,
3354,deli cup,M,10C_C,5/2/23,
3842,deli cup,M,10C_C,5/16/23,
4626,deli cup,M,10C_C,5/31/23,
3358,deli cup,M,10C_C_JA,5/2/23,
3805,deli cup,M,10C_C_JA,5/16/23,
4567,deli cup,M,10C_C_JA,5/31/23,
3311,deli cup,M,10C_L,5/2/23,
3818,deli cup,M,10C_L,5/16/23,
4619,deli cup,M,10C_L,5/31/23,
3349,deli cup,M,10C_L_JA,5/2/23,
3802,deli cup,M,10C_L_JA,5/16/23,
4638,deli cup,M,10C_L_JA,5/31/23,
3340,deli cup,M,10M_C,5/2/23,
3846,deli cup,M,10M_C,5/16/23,
4624,deli cup,M,10M_C,5/31/23,
3371,deli cup,M,10M_C_JA,5/2/23,
3769,deli cup,M,10M_C_JA,5/16/23,
4637,deli cup,M,10M_C_JA,5/31/23,
3368,deli cup,M,10M_L,5/2/23,
3814,deli cup,M,10M_L,5/16/23,
4586,deli cup,M,10M_L,5/31/23,
3344,deli cup,M,10M_L_JA,5/2/23,
3808,deli cup,M,10M_L_JA,5/16/23,
4623,deli cup,M,10M_L_JA,5/31/23,
3301,deli cup,M,11C_C,5/2/23,
3809,deli cup,M,11C_C,5/16/23,
4364,deli cup,M,11C_C,5/31/23,
3281,deli cup,M,11C_C_JA,5/2/23,
3768,deli cup,M,11C_C_JA,5/16/23,
4443,deli cup,M,11C_C_JA,5/31/23,
3299,deli cup,M,11C_L,5/2/23,
3770,deli cup,M,11C_L,5/16/23,
4553,deli cup,M,11C_L,5/31/23,
3290,deli cup,M,11C_L_JA,5/2/23,"by accident this trap was never set up, therefor deli cup empty."
3803,deli cup,M,11C_L_JA,5/16/23,
4530,deli cup,M,11C_L_JA,5/31/23,
3297,deli cup,M,11F_C,5/2/23,
3792,deli cup,M,11F_C,5/16/23,
4451,deli cup,M,11F_C,5/31/23,
3294,deli cup,M,11F_C_JA,5/2/23,
3766,deli cup,M,11F_C_JA,5/16/23,
4448,deli cup,M,11F_C_JA,5/31/23,
3291,deli cup,M,11F_L,5/2/23,
3841,deli cup,M,11F_L,5/16/23,
4458,deli cup,M,11F_L,5/31/23,
3289,deli cup,M,11F_L_JA,5/2/23,
3798,deli cup,M,11F_L_JA,5/16/23,
4457,deli cup,M,11F_L_JA,5/31/23,
3295,deli cup,M,11M_C_JA,5/2/23,
3317,deli cup,M,12C_C,5/2/23,
3763,deli cup,M,12C_C,5/16/23,
4527,deli cup,M,12C_C,5/31/23,
3314,deli cup,M,12C_C_JA,5/2/23,
3757,deli cup,M,12C_C_JA,5/16/23,
4488,deli cup,M,12C_C_JA,5/31/23,
3351,deli cup,M,12C_L,5/2/23,
3760,deli cup,M,12C_L,5/16/23,
4524,deli cup,M,12C_L,5/31/23,
3318,deli cup,M,12C_L_JA,5/2/23,
3790,deli cup,M,12C_L_JA,5/16/23,
4498,deli cup,M,12C_L_JA,5/31/23,
3764,deli cup,M,12F_C_JA,5/16/23,
3279,deli cup,M,12M_C,5/2/23,
3791,deli cup,M,12M_C,5/16/23,
4454,deli cup,M,12M_C,5/31/23,no seeds
3755,deli cup,M,12M_C_JA,5/16/23,
4437,deli cup,M,12M_C_JA,5/31/23,
3352,deli cup,M,12M_L,5/2/23,
3761,deli cup,M,12M_L,5/16/23,
4492,deli cup,M,12M_L,5/31/23,
3348,deli cup,M,12M_L_JA,5/2/23,
3752,deli cup,M,12M_L_JA,5/16/23,
4422,deli cup,M,12M_L_JA,5/31/23,
3343,deli cup,M,13C_C,5/2/23,
3801,deli cup,M,13C_C,5/16/23,
4796,deli cup,M,13C_C,5/31/23,
3284,deli cup,M,13C_C_JA,5/2/23,
3800,deli cup,M,13C_C_JA,5/16/23,
4617,deli cup,M,13C_C_JA,5/31/23,
3342,deli cup,M,13C_L,5/2/23,
3796,deli cup,M,13C_L,5/16/23,
4795,deli cup,M,13C_L,5/31/23,
3363,deli cup,M,13C_L_JA,5/2/23,
3856,deli cup,M,13C_L_JA,5/16/23,
4452,deli cup,M,13C_L_JA,5/31/23,
3268,deli cup,M,13F_C,5/2/23,
3866,deli cup,M,13F_C,5/16/23,
4487,deli cup,M,13F_C,5/31/23,
3308,deli cup,M,13F_C_JA,5/2/23,
4386,deli cup,M,13F_C_JA,5/31/23,
4513,deli cup,M,13F_C_JA,5/31/23,
3282,deli cup,M,13F_L,5/2/23,
3795,deli cup,M,13F_L,5/16/23,
4562,deli cup,M,13F_L,5/31/23,
3307,deli cup,M,13F_L_JA,5/2/23,
3793,deli cup,M,13F_L_JA,5/16/23,
4036,deli cup,M,14A_C,5/16/23,
4582,deli cup,M,14A_C,5/31/23,
3454,deli cup,M,14A_L,5/2/23,
3715,deli cup,M,14A_L,5/16/23,
4531,deli cup,M,14A_L,5/31/23,
3707,deli cup,M,14C_C,5/16/23,
4427,deli cup,M,14C_C,5/31/23,
3439,deli cup,M,14C_L,5/2/23,
3718,deli cup,M,14C_L,5/16/23,
4528,deli cup,M,14C_L,5/31/23,
3928,deli cup,M,15AM_C,5/16/23,
4569,deli cup,M,15AM_C,5/31/23,
3458,deli cup,M,15AM_L,5/2/23,
4420,deli cup,M,15AM_L,5/31/23,
3946,deli cup,M,15C_C,5/16/23,
4633,deli cup,M,15C_C,5/31/23,
3471,deli cup,M,15C_L,5/2/23,
3958,deli cup,M,15C_L,5/16/23,
4612,deli cup,M,15C_L,5/31/23,
3710,deli cup,M,16A_C,5/16/23,
4646,deli cup,M,16A_C,5/31/23,
3440,deli cup,M,16A_L,5/2/23,
3735,deli cup,M,16A_L,5/16/23,
4555,deli cup,M,16A_L,5/31/23,
4041,deli cup,M,16C_C,5/16/23,
4658,deli cup,M,16C_C,5/31/23,
3961,deli cup,M,16C_C_JA,5/16/23,
3425,deli cup,M,16C_L,5/2/23,
4037,deli cup,M,16C_L,5/16/23,
4471,deli cup,M,16C_L,5/31/23,
3934,deli cup,M,17AM_C,5/16/23,
4642,deli cup,M,17AM_C,5/31/23,
3423,deli cup,M,17AM_L,5/2/23,
3955,deli cup,M,17AM_L,5/16/23,
4587,deli cup,M,17AM_L,5/31/23,
3963,deli cup,M,17C_C,5/16/23,
4656,deli cup,M,17C_C,5/31/23,
3452,deli cup,M,17C_L,5/2/23,
3960,deli cup,M,17C_L,5/16/23,
4651,deli cup,M,17C_L,5/31/23,
3306,deli cup,M,18C_C,5/2/23,
3806,deli cup,M,18C_C,5/16/23,
4532,deli cup,M,18C_C,5/31/23,
3288,deli cup,M,18C_C_JA,5/2/23,
3811,deli cup,M,18C_C_JA,5/16/23,
4413,deli cup,M,18C_C_JA,5/31/23,
3286,deli cup,M,18C_L,5/2/23,
3804,deli cup,M,18C_L,5/16/23,
4526,deli cup,M,18C_L,5/31/23,
3293,deli cup,M,18C_L_JA,5/2/23,
3799,deli cup,M,18C_L_JA,5/16/23,
4399,deli cup,M,18C_L_JA,5/31/23,
3262,deli cup,M,18F_C,5/2/23,
3810,deli cup,M,18F_C,5/16/23,
4505,deli cup,M,18F_C,5/31/23,
3280,deli cup,M,18F_C_JA,5/2/23,
3813,deli cup,M,18F_C_JA,5/16/23,
4627,deli cup,M,18F_C_JA,5/31/23,
3287,deli cup,M,18F_L,5/2/23,
3807,deli cup,M,18F_L,5/16/23,
4362,deli cup,M,18F_L,5/31/23,
3285,deli cup,M,18F_L_JA,5/2/23,
3812,deli cup,M,18F_L_JA,5/16/23,
4508,deli cup,M,18F_L_JA,5/31/23,
3283,deli cup,M,19C_C,5/2/23,
3941,deli cup,M,19C_C,5/16/23,
4453,deli cup,M,19C_C,5/31/23,
3310,deli cup,M,19C_C_JA,5/2/23,
4571,deli cup,M,19C_C_JA,5/31/23,
3261,deli cup,M,19C_L,5/2/23,
3975,deli cup,M,19C_L,5/16/23,
4495,deli cup,M,19C_L,5/31/23,
3274,deli cup,M,19C_L_JA,5/2/23,
3942,deli cup,M,19C_L_JA,5/16/23,
4496,deli cup,M,19C_L_JA,5/31/23,
3251,deli cup,M,19F_C,5/2/23,
3971,deli cup,M,19F_C,5/16/23,
4519,deli cup,M,19F_C,5/31/23,
3275,deli cup,M,19F_C_JA,5/2/23,
3972,deli cup,M,19F_C_JA,5/16/23,
4517,deli cup,M,19F_C_JA,5/31/23,
3277,deli cup,M,19F_L,5/2/23,
3966,deli cup,M,19F_L,5/16/23,
4588,deli cup,M,19F_L,5/31/23,
3254,deli cup,M,19F_L_JA,5/2/23,
3968,deli cup,M,19F_L_JA,5/16/23,
4411,deli cup,M,19F_L_JA,5/31/23,
3353,deli cup,M,1C_C,5/2/23,
3369,deli cup,M,1C_C,5/2/23,
3864,deli cup,M,1C_C,5/16/23,
4609,deli cup,M,1C_C,5/31/23,
3819,deli cup,M,1C_C_JA,5/16/23,
4565,deli cup,M,1C_C_JA,5/31/23,
3357,deli cup,M,1C_L,5/2/23,
3865,deli cup,M,1C_L,5/16/23,
3350,deli cup,M,1C_L_JA,5/2/23,
3847,deli cup,M,1C_L_JA,5/16/23,
4580,deli cup,M,1C_L_JA,5/31/23,
3341,deli cup,M,1F_C,5/2/23,
3855,deli cup,M,1F_C,5/16/23,
3379,deli cup,M,1F_C_JA,5/2/23,
3861,deli cup,M,1F_C_JA,5/16/23,
4595,deli cup,M,1F_C_JA,5/31/23,
3365,deli cup,M,1F_L,5/2/23,
3848,deli cup,M,1F_L,5/16/23,
4618,deli cup,M,1F_L,5/31/23,
3364,deli cup,M,1F_L_JA,5/2/23,
3858,deli cup,M,1F_L_JA,5/16/23,
4605,deli cup,M,1F_L_JA,5/31/23,
3263,deli cup,M,20C_C,5/2/23,
3767,deli cup,M,20C_C,5/16/23,
4493,deli cup,M,20C_C,5/31/23,
3292,deli cup,M,20C_C_JA,5/2/23,
3759,deli cup,M,20C_C_JA,5/16/23,
