,id,container_number,project,seed_type,number_seeds,scm_seeds,other_seeds,total_scm_maggots,total_scm_pupae,number_wireworm,phorid_seeds,total_phorid_maggots,total_phorid_pupae,notes,container_type,collection_date,record_id,field_id_x,previous_crop,cover_crop,manure,ny_soils_0,ny_soils_01,muid,hsg,hsgint,muserial,hsga,hsgb,hsgc,hsgd,hsgw,one_week,two_weeks,rain_inches_one_week,min_temp_f_one_week,ave_temp_f_one_week,max_temp_f_one_week,rain_inches_two_weeks,min_temp_f_two_weeks,ave_temp_f_two_weeks,max_temp_f_two_weeks,week,last_week,field_id_y,planting_date,start_week
172,258,3153,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,MIL_YOD,MIL_YOD,Soybean,Yes,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-20,2023-04-13,0.195,35.4625,45.575,55.7,0.13066666666666668,39.193333333333335,50.75333333333333,62.32666666666667,17,16,,,
173,342,3028,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-18,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-04-11,2023-04-04,0.058750000000000004,41.4375,58.2875,75.1125,0.05466666666666666,36.38,51.58,66.75333333333333,16,15,SMI_LAT,2023-05-17,2023-05-10
174,345,3213,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,SMI_COB,SMI_COB,Silage Corn,Yes,No,2029.0,3921.0,NY099,A,1.0,6767.0,54.0,28.0,6.0,12.0,0.0,2023-04-24,2023-04-17,0.225,36.275,44.9375,53.6125,0.22866666666666668,37.86,47.34666666666667,56.833333333333336,18,17,SMI_COB,2023-05-13,2023-05-06
175,363,3188,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-21,WIS_HIG,WIS_HIG,,Yes,No,2962.0,5872.0,NY156,C,3.0,6823.0,0.0,0.0,97.0,3.0,0.0,2023-04-14,2023-04-07,0.12625,47.4375,59.25,71.10000000000001,0.06733333333333333,42.7,55.84,69.02,16,15,,,
176,384,3211,R,Corn,10.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,,deli cup ,2023-05-01,SMI_JOH,SMI_JOH,Wheat,No,Yes,1483.0,5475.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-24,2023-04-17,0.2975,37.8375,45.625,53.4125,0.26666666666666666,38.89333333333333,48.07333333333334,57.26,18,17,SMI_JOH,2023-05-13,2023-05-06
177,543,3173,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,,deli cup,2023-04-19,WIS_COO,WIS_COO,Silage Corn Strip Cropped With Alfalfa,No,Yes,,,,,,,,,,,,2023-04-12,2023-04-05,0.02875,48.4,60.112500000000004,71.8625,0.017333333333333333,41.61333333333334,53.75333333333334,65.88000000000001,16,15,,,
178,573,3171,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,sushi container ,2023-04-21,WIS_MEG,WIS_MEG,Sweet Corn,No,No,2850.0,5739.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-14,2023-04-07,0.0425,46.8125,58.6375,70.4875,0.02333333333333333,42.00666666666667,55.21333333333334,68.46666666666667,16,15,,,
179,861,3332,R,Corn,10.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,GAB_ALL,GAB_ALL,Silage Corn,No,Yes,1205.0,5295.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-04-24,2023-04-17,0.27125,39.775,49.1125,58.425000000000004,0.22733333333333333,42.45333333333333,51.63333333333333,60.81333333333334,18,17,GAB_ALL,2023-05-09,2023-05-02
180,921,3339,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-20,2023-04-13,0.20625000000000002,38.175,48.3875,58.65,0.12400000000000001,43.26,54.17333333333333,65.11999999999999,17,16,,,
181,939,3336,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-27,WIS_COO,WIS_COO,Silage Corn Strip Cropped With Alfalfa,No,Yes,,,,,,,,,,,,2023-04-20,2023-04-13,0.215,37.675000000000004,47.8,57.925,0.13,42.88666666666666,53.67333333333333,64.47333333333333,17,16,,,
182,972,3240,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-25,2023-04-18,0.24875,38.05,45.7625,53.4875,0.17600000000000002,38.38666666666666,47.36666666666667,56.34666666666667,18,17,DIP_FLE,2023-05-23,2023-05-16
183,978,3237,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,DIP_PAT,DIP_PAT,Silage Corn,Yes,Yes,1577.0,5558.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-25,2023-04-18,0.24500000000000002,38.2375,46.575,54.9375,0.19200000000000003,38.49333333333333,47.833333333333336,57.2,18,17,DIP_PAT,2023-05-11,2023-05-04
184,1026,3242,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,DIP_CUR,DIP_CUR,Silage Corn,Yes,No,2085.0,5669.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-25,2023-04-18,0.4,36.775,43.8125,50.8375,0.24866666666666667,37.46,45.720000000000006,54.0,18,17,DIP_CUR,2023-05-19,2023-05-12
185,1113,3335,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,GAB_STE,GAB_STE,Silage Corn,No,Yes,1376.0,5311.0,NY084,A,1.0,6752.0,62.0,23.0,13.0,2.0,0.0,2023-04-24,2023-04-17,0.3,38.225,48.0,57.7375,0.22400000000000003,40.78666666666666,50.586666666666666,60.35333333333333,18,17,GAB_STE,2023-05-23,2023-05-16
186,1179,3233,R,Corn,10.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-04-26,ZUE_REE,ZUE_REE,,,,1847.0,4084.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-19,2023-04-12,0.14375,38.575,47.5625,56.5125,0.10266666666666667,43.733333333333334,54.70666666666667,65.68666666666667,17,16,,,
187,1197,3333,R,Corn,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-01,GAB_ALL,GAB_ALL,Silage Corn,No,Yes,1205.0,5295.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-04-24,2023-04-17,0.27125,39.775,49.1125,58.425000000000004,0.22733333333333333,42.45333333333333,51.63333333333333,60.81333333333334,18,17,GAB_ALL,2023-05-09,2023-05-02
188,1206,3670,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-09,ZUE_REE,ZUE_REE,,,,1847.0,4084.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-02,2023-04-25,0.095,40.1125,48.725,57.325,0.166,39.306666666666665,47.486666666666665,55.63333333333333,19,18,,,
189,1212,3678,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-05,WIS_MEG,WIS_MEG,Sweet Corn,No,No,2850.0,5739.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-28,2023-04-21,0.43125,41.675,49.3,56.925,0.36800000000000005,41.026666666666664,50.333333333333336,59.63333333333333,18,17,,,
190,1233,3235,R,Corn,10.0,1.0,2.0,2.0,0,0.0,1.0,2.0,0.0,,deli cup,2023-05-02,POV_DUN,POV_DUN,Silage Corn,No,No,2404.0,4346.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-25,2023-04-18,0.34500000000000003,36.8375,44.7875,52.7125,0.22066666666666668,37.45333333333333,46.593333333333334,55.693333333333335,18,17,POV_DUN,2023-05-19,2023-05-12
191,1278,3655,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-12,STA_SWE,STA_SWE,Silage Corn,Yes,,1807.0,5694.0,NY093,B,2.0,6761.0,5.0,59.0,2.0,34.0,0.0,2023-05-05,2023-04-28,0.045,41.8625,52.5125,63.1375,0.10066666666666667,39.67333333333333,49.07333333333334,58.45333333333333,19,18,,,
192,1284,3685,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-04-26,2023-04-19,0.24625,38.449999999999996,46.725,55.0125,0.23600000000000002,38.586666666666666,47.55333333333333,56.54,18,17,,,
193,1290,3682,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,WIS_COO,WIS_COO,Silage Corn Strip Cropped With Alfalfa,No,Yes,,,,,,,,,,,,2023-04-26,2023-04-19,0.26125,38.487500000000004,46.525,54.6125,0.24666666666666667,38.27333333333333,47.10666666666667,55.96,18,17,,,
194,1296,3681,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-05,WIS_KEN,WIS_KEN,Grain Corn,Yes,No,2904.0,5799.0,NY062,C,3.0,6734.0,6.0,0.0,90.0,4.0,0.0,2023-04-28,2023-04-21,0.38625,43.6,50.125,56.6625,0.35133333333333333,42.89333333333333,51.3,59.7,18,17,,,
195,1305,3686,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-05,WIS_HIG,WIS_HIG,,Yes,No,2962.0,5872.0,NY156,C,3.0,6823.0,0.0,0.0,97.0,3.0,0.0,2023-04-28,2023-04-21,0.455,42.6625,49.6625,56.7,0.388,41.973333333333336,50.86,59.766666666666666,18,17,,,
196,1308,3666,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-11,MIL_CHA,MIL_CHA,Silage Corn,No,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-05-04,2023-04-27,0.0475,38.85,49.4875,60.15,0.18333333333333332,38.79333333333333,47.833333333333336,56.88,19,18,,,
197,1317,3653,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-11,DIP_PAT,DIP_PAT,Silage Corn,Yes,Yes,1577.0,5558.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-04,2023-04-27,0.04625,39.9625,50.825,61.7,0.162,39.82,49.4,59.0,19,18,DIP_PAT,2023-05-11,2023-05-04
198,1332,3676,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-08,LET_NOB,LET_NOB,Silage Corn,Yes,Yes,1538.0,5653.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-05-01,2023-04-24,0.15375,37.8125,46.525,55.2375,0.11333333333333333,36.833333333333336,45.44666666666667,54.04666666666667,19,18,,,
199,1335,3674,R,Corn,10.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,,deli cup,2023-05-08,LET_TAB,LET_TAB,Silage Corn,Yes,Yes,2067.0,5738.0,NY127,C,3.0,6794.0,0.0,3.0,97.0,0.0,0.0,2023-05-01,2023-04-24,0.16,37.550000000000004,46.6125,55.7125,0.10200000000000001,36.586666666666666,45.55333333333333,54.54,19,18,LET_TAB,2023-05-07,2023-04-30
200,1338,3673,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-11,MIL_MCC,MIL_MCC,Soybean,No,Yes,1596.0,5481.0,NY012,B,2.0,6685.0,0.0,88.0,9.0,3.0,0.0,2023-05-04,2023-04-27,0.061250000000000006,37.6875,48.95,60.2,0.18466666666666667,37.906666666666666,47.45333333333333,57.0,19,18,,,
201,1341,3672,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-11,MIL_YOD,MIL_YOD,Soybean,Yes,Yes,1559.0,5483.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-05-04,2023-04-27,0.05,37.55,48.5625,59.575,0.18933333333333335,37.50666666666667,46.986666666666665,56.46666666666667,19,18,,,
202,1359,3239,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-04-25,2023-04-18,0.24875,38.05,45.7625,53.4875,0.17600000000000002,38.38666666666666,47.36666666666667,56.34666666666667,18,17,DIP_FLE,2023-05-23,2023-05-16
203,1446,3565,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,STA_COL,STA_COL,Silage Corn,Yes,Yes,1264.0,5575.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-04-26,2023-04-19,0.19125,38.7625,46.475,54.2125,0.142,38.70666666666667,47.1,55.519999999999996,18,17,STA_COL,2023-05-30,2023-05-23
204,1449,3562,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,STA_HEM,STA_HEM,Silage Corn,Yes,Yes,1686.0,5631.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-26,2023-04-19,0.20375,38.35,45.7625,53.1625,0.19533333333333333,38.440000000000005,46.72,54.98666666666667,18,17,STA_HEM,2023-05-15,2023-05-08
205,1452,3564,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,STA_WIL,STA_WIL,Silage Corn,Yes,No,1515.0,5592.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-26,2023-04-19,0.18875,38.8125,46.375,53.9625,0.20333333333333334,38.95333333333333,47.31333333333334,55.693333333333335,18,17,STA_WIL,2023-05-30,2023-05-23
206,1470,3575,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,SMI_DUR,SMI_DUR,Silage Corn,Yes,Yes,1488.0,5493.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-25,2023-04-18,0.31375,39.3375,47.225,55.1375,0.24866666666666667,39.473333333333336,48.34666666666667,57.22666666666667,18,17,,,
207,1470,3575,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-25,2023-04-18,0.29874999999999996,38.7625,46.65,54.5375,0.24800000000000003,39.193333333333335,47.88666666666666,56.593333333333334,18,17,,,
208,1473,3571,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-04-25,2023-04-18,0.3925,36.225,45.4125,54.6125,0.292,36.6,46.806666666666665,56.99333333333333,18,17,SMI_LAT,2023-05-17,2023-05-10
209,1476,3574,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,SMI_HOF,SMI_HOF,Silage Corn,Yes,No,2224.0,4108.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-04-25,2023-04-18,0.5075000000000001,36.6875,45.4625,54.2125,0.36333333333333334,37.12,47.12,57.10666666666667,18,17,SMI_HOF,2023-05-18,2023-05-11
210,1476,3574,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-25,2023-04-18,0.29874999999999996,38.7625,46.65,54.5375,0.24800000000000003,39.193333333333335,47.88666666666666,56.593333333333334,18,17,,,
211,1479,3568,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,STA_SWE,STA_SWE,Silage Corn,Yes,,1807.0,5694.0,NY093,B,2.0,6761.0,5.0,59.0,2.0,34.0,0.0,2023-04-26,2023-04-19,0.13125,35.9625,44.45,52.9375,0.09666666666666666,36.440000000000005,45.3,54.13333333333333,18,17,,,
212,1506,3566,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-03,STA_HEM_2,STA_HEM_2,Grain Corn,Yes,Yes,1686.0,5631.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-04-26,2023-04-19,0.23625000000000002,38.575,45.7875,52.9875,0.21,38.593333333333334,46.74666666666667,54.88,18,17,STA_HEM_2,2023-05-15,2023-05-08
213,1521,3575,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,SMI_DUR,SMI_DUR,Silage Corn,Yes,Yes,1488.0,5493.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-25,2023-04-18,0.31375,39.3375,47.225,55.1375,0.24866666666666667,39.473333333333336,48.34666666666667,57.22666666666667,18,17,,,
214,1521,3575,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-02,SMI_JOH_2,SMI_JOH_2,Wheat,Yes,No,1477.0,5478.0,NY142,D,4.0,6809.0,0.0,34.0,31.0,35.0,0.0,2023-04-25,2023-04-18,0.29874999999999996,38.7625,46.65,54.5375,0.24800000000000003,39.193333333333335,47.88666666666666,56.593333333333334,18,17,,,
215,1953,4194,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-23,LET_TAB,LET_TAB,Silage Corn,Yes,Yes,2067.0,5738.0,NY127,C,3.0,6794.0,0.0,3.0,97.0,0.0,0.0,2023-05-16,2023-05-09,0.085,41.9625,54.4,66.8625,0.04533333333333334,42.766666666666666,55.333333333333336,67.92666666666666,21,20,LET_TAB,2023-05-07,2023-04-30
216,1995,4200,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-17,WIS_MEG,WIS_MEG,Sweet Corn,No,No,2850.0,5739.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-05-10,2023-05-03,0.0,44.4,60.3625,76.35,0.07200000000000001,43.34666666666667,57.25333333333333,71.18666666666667,20,19,,,
217,2001,4199,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-17,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-05-10,2023-05-03,0.0,42.7625,57.925000000000004,73.1125,0.04466666666666667,41.57333333333334,54.8,68.05333333333333,20,19,,,
218,2004,4198,R,Corn,4.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-17,WIS_COO_2,WIS_COO_2,Silage Corn,No,No,2914.0,4436.0,NY149,A,1.0,6816.0,71.0,12.0,11.0,6.0,0.0,2023-05-10,2023-05-03,0.0,42.7625,57.925000000000004,73.1125,0.04466666666666667,41.57333333333334,54.8,68.05333333333333,20,19,,,
219,2007,4213,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-19,WIS_KEN,WIS_KEN,Grain Corn,Yes,No,2904.0,5799.0,NY062,C,3.0,6734.0,6.0,0.0,90.0,4.0,0.0,2023-05-12,2023-05-05,0.0,45.125,59.825,74.475,0.008666666666666666,43.980000000000004,58.086666666666666,72.16000000000001,20,19,,,
220,2340,3693,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-16,DIP_PAT,DIP_PAT,Silage Corn,Yes,Yes,1577.0,5558.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-09,2023-05-02,0.0,43.7875,56.625,69.4875,0.05533333333333334,41.733333333333334,52.913333333333334,64.10666666666667,20,19,DIP_PAT,2023-05-11,2023-05-04
221,2397,4172,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-23,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-16,2023-05-09,0.02875,41.725,54.275,66.7875,0.015333333333333334,41.940000000000005,54.53333333333333,67.11333333333333,21,20,DIP_FLE,2023-05-23,2023-05-16
222,2418,4110,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-15,SMI_LAT,SMI_LAT,Silage Corn,Yes,Yes,2103.0,4062.0,NY125,B,2.0,6792.0,15.0,56.0,29.0,0.0,0.0,2023-05-08,2023-05-01,0.01375,37.4375,54.0125,70.575,0.186,37.666666666666664,50.84,64.00666666666667,20,19,SMI_LAT,2023-05-17,2023-05-10
223,2433,4115,R,Corn,6.0,0.0,1.0,0.0,0,2.0,0.0,0.0,0.0,,deli cup,2023-05-15,GAB_ALL,GAB_ALL,Silage Corn,No,Yes,1205.0,5295.0,NY138,C,3.0,6805.0,0.0,11.0,63.0,26.0,0.0,2023-05-08,2023-05-01,0.0,45.2125,59.8125,74.425,0.104,44.06666666666667,55.9,67.74666666666667,20,19,GAB_ALL,2023-05-09,2023-05-02
224,2520,4212,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-19,WIS_HIG,WIS_HIG,,Yes,No,2962.0,5872.0,NY156,C,3.0,6823.0,0.0,0.0,97.0,3.0,0.0,2023-05-12,2023-05-05,0.0,44.362500000000004,59.425,74.5375,0.01,43.306666666666665,57.72666666666667,72.16666666666667,20,19,,,
225,2523,4196,R,Corn,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-17,WIS_COO,WIS_COO,Silage Corn Strip Cropped With Alfalfa,No,Yes,,,,,,,,,,,,2023-05-10,2023-05-03,0.0,42.8125,57.6625,72.5125,0.048666666666666664,41.72,54.580000000000005,67.44666666666667,20,19,,,
226,2601,3689,R,Corn,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-16,DIP_CUR,DIP_CUR,Silage Corn,Yes,No,2085.0,5669.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-05-09,2023-05-02,0.0,39.3625,52.4125,65.45,0.034666666666666665,38.733333333333334,49.57333333333334,60.38,20,19,DIP_CUR,2023-05-19,2023-05-12
227,2610,3688,R,Corn,10.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-16,POV_DUN,POV_DUN,Silage Corn,No,No,2404.0,4346.0,NY134,A,1.0,6801.0,58.0,27.0,0.0,15.0,0.0,2023-05-09,2023-05-02,0.0,38.8125,53.0875,67.35,0.036000000000000004,38.24,50.18666666666666,62.12,20,19,POV_DUN,2023-05-19,2023-05-12
228,2613,3694,R,Corn,9.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,,deli cup,2023-05-16,DIP_FLE,DIP_FLE,Silage Corn,Yes,No,2190.0,4201.0,NY131,A,1.0,6798.0,0.0,14.0,63.0,23.0,0.0,2023-05-09,2023-05-02,0.0,42.1125,54.95,67.8,0.04,40.67333333333333,51.60666666666667,62.519999999999996,20,19,DIP_FLE,2023-05-23,2023-05-16
229,2631,4167,R,Corn,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,deli cup,2023-05-17,SEA_HOO,SEA_HOO,Mixed Veg,Yes,Yes,1686.0,5631.0,NY128,B,2.0,6795.0,0.0,90.0,6.0,4.0,0.0,2023-05-10,2023-05-03,0.0,45.8875,58.075,70.2625,0.034,43.093333333333334,53.940000000000005,64.80666666666667,20,19,SEA_HOO,2023-05-15,2023-05-08
